matchId,gameDuration,goldRatio,killRatio,deathRatio,damageRatio,tier,lane,blue_team,win
4623264451,1255,0.18612857432569457,0.0,0.09302325581395349,0.18484780447124483,BRONZE,TOP SOLO,False,False
4587178217,1490,0.2094533150047584,0.21739130434782608,0.0,0.26028738804508467,BRONZE,TOP SOLO,True,True
4610810626,938,0.11527529213601431,0.0,0.0,0.0,BRONZE,NONE DUO_SUPPORT,False,False
4616200996,1112,0.22610582826465633,0.2222222222222222,0.3333333333333333,0.2519456109952718,BRONZE,NONE DUO_SUPPORT,True,True
4589883949,982,0.20986507409865074,0.16666666666666666,0.17647058823529413,0.23271473148300215,BRONZE,NONE DUO_SUPPORT,False,False
4608869145,1600,0.22090975473562133,0.17857142857142858,0.125,0.2594905741833357,BRONZE,TOP SOLO,True,True
4586841272,1242,0.18824778914513612,0.13333333333333333,0.4,0.21832159909363114,BRONZE,TOP SOLO,False,True
4571538951,1239,0.11500452137966671,0.0,0.21052631578947367,0.03356497376878073,BRONZE,TOP SOLO,False,False
4607453203,964,0.2762316335350043,0.2857142857142857,0.0,0.3424529831387808,BRONZE,NONE DUO,True,False
4624858362,1325,0.19723365850690572,0.10526315789473684,0.15,0.1818029138850401,BRONZE,TOP SOLO,True,True
4609631735,2230,0.13777796687088723,0.044444444444444446,0.1794871794871795,0.1437128398813827,BRONZE,TOP SOLO,False,False
4607544126,2288,0.21933354797166774,0.3333333333333333,0.20512820512820512,0.261433201296363,BRONZE,TOP SOLO,True,True
4615001497,2141,0.18703635502709529,0.2,0.2647058823529412,0.21632127157365902,BRONZE,TOP SOLO,False,False
4623629347,1820,0.1971316085489314,0.18181818181818182,0.11538461538461539,0.2163132630305779,BRONZE,TOP SOLO,False,True
4596643000,1489,0.17570695380899667,0.03125,0.10526315789473684,0.11433899898412506,BRONZE,TOP SOLO,False,True
4579465402,2093,0.17455978736899333,0.0967741935483871,0.16129032258064516,0.21333748831411656,BRONZE,TOP SOLO,False,True
4619775759,1773,0.20143189617766558,0.23809523809523808,0.1276595744680851,0.23986286503551696,BRONZE,TOP SOLO,True,False
4625924401,1930,0.17632002340207695,0.034482758620689655,0.2727272727272727,0.1266596465525135,BRONZE,MIDDLE DUO,False,False
4598610885,1992,0.21057800446690217,0.2,0.11538461538461539,0.17861099485462467,BRONZE,TOP SOLO,True,True
4627128875,2158,0.15686528125089821,0.06818181818181818,0.23076923076923078,0.09123838226897914,SILVER,TOP SOLO,False,True
4583863262,1989,0.2225176860167578,0.26666666666666666,0.17391304347826086,0.2785123575270728,SILVER,TOP SOLO,True,True
4603981027,1197,0.20425816818425283,0.3333333333333333,0.16666666666666666,0.30895101634201655,SILVER,NONE DUO_SUPPORT,False,True
4583743956,1549,0.17466347134407506,0.0,0.23529411764705882,0.18647579581842155,SILVER,TOP SOLO,True,False
4620450407,1625,0.17925942796409117,0.23809523809523808,0.21739130434782608,0.1307496779135764,SILVER,TOP DUO,False,True
4624589455,1831,0.2104468430177283,0.30434782608695654,0.14814814814814814,0.2326396603223975,SILVER,TOP SOLO,False,False
4626956947,195,0.21439443357251575,0.0,0.0,0.19205690574985182,SILVER,NONE DUO,True,True
4624302944,969,0.19777559699051359,0.15789473684210525,0.3333333333333333,0.24005677617766213,SILVER,NONE DUO_SUPPORT,True,True
4612021168,2994,0.2199347508156148,0.1590909090909091,0.027777777777777776,0.20522640760374583,SILVER,TOP SOLO,False,False
4618060887,1796,0.15683156750442134,0.05263157894736842,0.2608695652173913,0.22857820518349217,SILVER,TOP SOLO,False,True
4623438984,2067,0.19317112515123,0.15789473684210525,0.26666666666666666,0.2122793395601635,SILVER,TOP SOLO,True,False
4622361176,2542,0.20890829694323143,0.12121212121212122,0.0975609756097561,0.20203923399501447,SILVER,TOP SOLO,True,True
4625225311,1847,0.190396896558034,0.23076923076923078,0.175,0.2180608043318856,SILVER,TOP SOLO,False,False
4626064491,1509,0.23716830754805437,0.2558139534883721,0.2222222222222222,0.21255577171747767,SILVER,TOP SOLO,True,True
4627156132,1392,0.19324642017525112,0.1111111111111111,0.07692307692307693,0.215021664468822,SILVER,MIDDLE SOLO,True,True
4624813759,1963,0.21413348832703671,0.2413793103448276,0.25,0.26075046062957585,SILVER,TOP SOLO,True,True
4620259579,1185,0.195359246171967,0.2692307692307692,0.25,0.214762591465043,SILVER,NONE DUO_SUPPORT,True,True
4628097788,1473,0.1639642682881057,0.10810810810810811,0.17647058823529413,0.12101194659170766,SILVER,TOP SOLO,True,True
4616223046,1223,0.17569043873448698,0.07142857142857142,0.14285714285714285,0.2199012028442948,SILVER,MIDDLE DUO,False,True
4602474673,1173,0.2173161474578182,0.14285714285714285,0.1875,0.36431395157305224,SILVER,NONE DUO_SUPPORT,True,False
4623526727,1304,0.2589886219974716,0.3125,0.0,0.32624196376388076,SILVER,TOP SOLO,True,True
4625617789,1173,0.2075019040365575,0.2,0.2,0.2469906048150323,SILVER,NONE DUO_SUPPORT,False,False
4628169368,1215,0.1564576411960133,0.0,0.20689655172413793,0.14086538461538461,GOLD,TOP SOLO,True,False
4625540235,1229,0.21659700687609545,0.5,0.21875,0.30047785627729384,GOLD,TOP SOLO,True,False
4584474915,1797,0.18693499602913097,0.125,0.15,0.2245608552998683,GOLD,TOP SOLO,True,True
4619322113,1595,0.15411181160763954,0.0,0.15625,0.13960504662643994,GOLD,TOP SOLO,False,False
4624495533,1199,0.20341021799227638,0.1794871794871795,0.14285714285714285,0.2747342034748034,GOLD,NONE DUO_SUPPORT,True,True
4626927696,2176,0.208573334967387,0.09523809523809523,0.16129032258064516,0.16668782301205912,GOLD,TOP SOLO,False,True
4620556389,1707,0.17182124123408976,0.125,0.23076923076923078,0.11723992180482908,GOLD,TOP SOLO,True,True
4568433147,2378,0.175997425997426,0.0975609756097561,0.25,0.19759620774146022,GOLD,MIDDLE SOLO,True,False
4561773638,1325,0.13783203723834211,0.0,0.23809523809523808,0.1902589332833966,GOLD,MIDDLE DUO,False,False
4626585172,1514,0.1837251865408982,0.13636363636363635,0.15789473684210525,0.23176142485897192,GOLD,TOP SOLO,True,False
4563163312,1607,0.2157787170792884,0.17647058823529413,0.12121212121212122,0.26450224215246637,GOLD,TOP SOLO,False,False
4577881314,1541,0.20601640838650867,0.20512820512820512,0.21052631578947367,0.22696132070983396,GOLD,MIDDLE DUO,False,True
4623645073,1901,0.2293702607355744,0.3333333333333333,0.14814814814814814,0.2158762423938438,PLATINUM,TOP SOLO,False,False
4622617627,1749,0.22701593160332945,0.18518518518518517,0.17857142857142858,0.1850329161354115,PLATINUM,MIDDLE DUO_SUPPORT,True,False
4621345901,1654,0.2311270920986785,0.2857142857142857,0.23809523809523808,0.20434848459350757,PLATINUM,TOP DUO,True,True
4569765224,2373,0.19889996748672376,0.22857142857142856,0.16666666666666666,0.17631147614398696,PLATINUM,TOP SOLO,True,False
4625651962,2013,0.19388293197398487,0.13043478260869565,0.2972972972972973,0.14822366943633505,PLATINUM,TOP DUO,False,False
4580105245,1685,0.17274381757841772,0.045454545454545456,0.225,0.1796710150503037,PLATINUM,TOP SOLO,True,False
4626455672,1697,0.1789248843004628,0.04,0.2222222222222222,0.14025542205093328,PLATINUM,TOP SOLO,False,True
4575418770,1727,0.22671811239949902,0.23076923076923078,0.1111111111111111,0.18803840394609353,PLATINUM,MIDDLE DUO,False,False
4627807646,993,0.17621056861563192,0.12903225806451613,0.2222222222222222,0.1288391306950847,PLATINUM,NONE DUO_SUPPORT,False,True
4623989792,964,0.19484378537468872,0.10526315789473684,0.14285714285714285,0.1862995341713994,PLATINUM,NONE DUO,False,True
4628350168,1116,0.24753134066168056,0.2777777777777778,0.0,0.4535437282695908,PLATINUM,NONE DUO_SUPPORT,False,True
4624230782,1960,0.19747265844083006,0.10526315789473684,0.1935483870967742,0.19580096456522367,PLATINUM,TOP SOLO,True,False
4589779358,1339,0.2142352163105202,0.2,0.4444444444444444,0.298359034815843,PLATINUM,TOP SOLO,False,True
4607598756,1419,0.19361831689197417,0.14285714285714285,0.14634146341463414,0.11515226453755388,DIAMOND,TOP SOLO,True,False
