matchId,gameDuration,goldRatio,killRatio,deathRatio,damageRatio,tier,lane,blue_team,win
4617914371,1228,0.14950576606260296,0.14285714285714285,0.42857142857142855,0.17347089167280766,BRONZE,TOP SOLO,False,False
4603707400,1997,0.20413979835405607,0.1,0.2,0.12564599159082016,BRONZE,BOTTOM DUO_CARRY,True,False
4572257288,1741,0.15759740945408468,0.11764705882352941,0.18421052631578946,0.15082816240777838,BRONZE,BOTTOM DUO_CARRY,True,False
4581166625,1675,0.23129131776112824,0.3157894736842105,0.2,0.26422222222222225,BRONZE,MIDDLE DUO,False,True
4613237291,1350,0.2089060710194731,0.06666666666666667,0.28125,0.28049137745835206,BRONZE,MIDDLE SOLO,True,False
4612571712,1749,0.1971525470415067,0.16666666666666666,0.05,0.14780032856015626,BRONZE,BOTTOM DUO_CARRY,False,True
4572157511,1301,0.1861251372118551,0.20588235294117646,0.35294117647058826,0.15951040024029436,BRONZE,BOTTOM DUO_CARRY,False,True
4620823649,2053,0.28626410086264104,0.47058823529411764,0.0,0.35366487010513925,BRONZE,BOTTOM DUO_CARRY,True,True
4564610682,2217,0.1959809791171331,0.125,0.3055555555555556,0.1731853648941053,BRONZE,BOTTOM DUO_CARRY,True,False
4621982847,1601,0.1958078219421232,0.07142857142857142,0.25,0.1663387037264789,BRONZE,BOTTOM DUO_CARRY,False,True
4622360197,1986,0.23922521175884404,0.2903225806451613,0.14285714285714285,0.18991004515902515,BRONZE,BOTTOM DUO_CARRY,False,True
4620504712,1713,0.2213259115913983,0.21739130434782608,0.23529411764705882,0.3089916506101477,BRONZE,TOP SOLO,False,False
4600939143,1912,0.22587437127149373,0.2727272727272727,0.3,0.287339644770092,BRONZE,MIDDLE SOLO,True,True
4607053979,1614,0.31418195718654435,0.5588235294117647,0.3125,0.42857142857142855,BRONZE,TOP SOLO,True,True
4620773039,1867,0.24398893964895407,0.15,0.21052631578947367,0.1729797631208415,BRONZE,MIDDLE SOLO,True,False
4576728247,1271,0.23649760530517008,0.391304347826087,0.2,0.3627618687934597,BRONZE,TOP DUO,True,True
4606118072,922,0.25623311863702475,0.6666666666666666,0.2222222222222222,0.38979280538960215,BRONZE,NONE DUO,True,False
4561886399,1403,0.20930686498409165,0.24444444444444444,0.0,0.17979771443583345,BRONZE,BOTTOM DUO_CARRY,False,True
4628356295,943,0.2109209678903303,0.16666666666666666,0.25925925925925924,0.2813135716361523,BRONZE,NONE DUO_SUPPORT,False,False
4626816724,1973,0.24651790165088117,0.3617021276595745,0.1935483870967742,0.3056653720893781,BRONZE,BOTTOM DUO_CARRY,False,True
4619777241,1220,0.282702741461316,0.46153846153846156,0.2,0.37872340425531914,BRONZE,TOP DUO,False,True
4619140824,2010,0.2027896257567419,0.25,0.24324324324324326,0.17296208285979955,BRONZE,BOTTOM DUO_CARRY,False,False
4622998235,2168,0.24287497880604836,0.2857142857142857,0.16279069767441862,0.24397730958804403,BRONZE,MIDDLE SOLO,True,False
4620574449,2093,0.22323755372795884,0.22580645161290322,0.2564102564102564,0.20749367088607595,BRONZE,TOP SOLO,False,False
4616265474,1454,0.1985274403448347,0.1724137931034483,0.10526315789473684,0.16425471427059232,BRONZE,BOTTOM DUO_CARRY,False,True
4624748318,2594,0.23117484060154422,0.23529411764705882,0.1875,0.21449883402409345,BRONZE,BOTTOM DUO_CARRY,False,True
4621064995,1154,0.23295234745911728,0.3076923076923077,0.15,0.2370789851130125,BRONZE,NONE DUO_SUPPORT,False,False
4616200996,1112,0.22281126349352695,0.6666666666666666,0.3888888888888889,0.3069898937380171,BRONZE,NONE DUO_SUPPORT,False,False
4626645844,1611,0.1872781417510423,0.2,0.3225806451612903,0.17249681595338207,BRONZE,BOTTOM DUO,True,False
4612340055,1509,0.24008826774549466,0.3333333333333333,0.3333333333333333,0.3428611241748097,BRONZE,JUNGLE NONE,True,False
4618920792,1289,0.2361651429682941,0.25,0.25,0.38317121424449757,BRONZE,TOP SOLO,True,True
4616302945,1276,0.21688048989996953,0.13043478260869565,0.07894736842105263,0.243796150587096,BRONZE,TOP SOLO,False,False
4575404390,1177,0.2923405133851765,0.47058823529411764,0.19230769230769232,0.3580858085808581,BRONZE,NONE DUO,False,False
4608334697,1970,0.2203871623445713,0.22857142857142856,0.2,0.19644273725522943,BRONZE,BOTTOM DUO_CARRY,True,True
